EventID;Version;DetailedMessage;MinimumOSRequirement
4688;1;"A new process has been created.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Process Information:
 New Process ID:  %5
 New Process Name: %6
 Token Elevation Type: %7
 Creator Process ID: %8

Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.

Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.";Windows 8.1, Windows Server 2012 R2
4688;2;"A new process has been created.

              Creator Subject:
                  Security ID:        %1
                  Account Name:        %2
                  Account Domain:        %3
                  Logon ID:        %4

              Target Subject:
                  Security ID:        %10
                  Account Name:        %11
                  Account Domain:        %12
                  Logon ID:        %13

              Process Information:
                  New Process ID:        %5
                  New Process Name:    %6!S!
                  Token Elevation Type:    %7
                  Mandatory Label:        %15
                  Creator Process ID:    %8
                  Creator Process Name:    %14!S!
                  Process Command Line:    %9!S!

              Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.

              Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is
              the built-in Administrator account or a service account.

              Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user
              chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require
              administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.

              Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account
              Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as
              administrator.
";Windows 10
4689;0;"A process has exited.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Process Information:
 Process ID: %6
 Process Name: %7
 Exit Status: %5";Windows Vista, Windows Server 2008
4690;0;"An attempt was made to duplicate a handle to an object.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Source Handle Information:
 Source Handle ID: %5
 Source Process ID: %6

New Handle Information:
 Target Handle ID: %7
 Target Process ID: %8";Windows Vista, Windows Server 2008
4691;0;"Indirect access to an object was requested.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Object:
 Object Type: %5
 Object Name: %6

Process Information:
 Process ID: %9

Access Request Information:
 Accesses: %7
 Access Mask: %8";Windows Vista, Windows Server 2008
4692;0;"Backup of data protection master key was attempted.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Key Information:
 Key Identifier: %5
 Recovery Server: %6
 Recovery Key ID: %7

Status Information:
 Status Code: %8";Windows Vista, Windows Server 2008
4693;0;"Recovery of data protection master key was attempted.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Key Information:
 Key Identifier: %5
 Recovery Server: %6
 Recovery Key ID: %8
 Recovery Reason: %7

Status Information:
 Status Code: %9";Windows Vista, Windows Server 2008
4694;0;"Protection of auditable protected data was attempted.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Protected Data:
 Data Description: %6
 Key Identifier: %5
 Protected Data Flags: %7
 Protection Algorithms: %8

Status Information:
 Status Code: %9";Windows Vista, Windows Server 2008
4695;0;"Unprotection of auditable protected data was attempted.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Protected Data:
 Data Description: %6
 Key Identifier: %5
 Protected Data Flags: %7
 Protection Algorithms: %8

Status Information:
 Status Code: %9";Windows Vista, Windows Server 2008
4696;0;"A primary token was assigned to process.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Process Information:
 Process ID: %11
 Process Name: %12

Target Process:
 Target Process ID: %9
 Target Process Name: %10

New Token Information:
 Security ID:  %5
 Account Name:  %6
 Account Domain:  %7
 Logon ID:  %8";Windows Vista, Windows Server 2008
4697;0;"A service was installed in the system.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Service Information:
 Service Name:   %5
 Service File Name: %6
 Service Type:   %7
 Service Start Type: %8
 Service Account:   %9";Windows Vista, Windows Server 2008
4698;0;"A scheduled task was created.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Task Information:
 Task Name:   %5
 Task Content:   %6";Windows Vista, Windows Server 2008
4699;0;"A scheduled task was deleted.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Task Information:
 Task Name:   %5
 Task Content:   %6";Windows Vista, Windows Server 2008
4700;0;"A scheduled task was enabled.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Task Information:
 Task Name:   %5
 Task Content:   %6";Windows Vista, Windows Server 2008
4701;0;"A scheduled task was disabled.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Task Information:
 Task Name:   %5
 Task Content:   %6";Windows Vista, Windows Server 2008
4702;0;"A scheduled task was updated.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Task Information:
 Task Name:   %5
 Task New Content:   %6";Windows Vista, Windows Server 2008
4703;0;"A user right was adjusted.

              Subject:
                  Security ID:        %1
                  Account Name:        %2
                  Account Domain:        %3
                  Logon ID:        %4

              Target Account:
                  Security ID:        %5
                  Account Name:        %6
                  Account Domain:        %7
                  Logon ID:        %8

              Process Information:
                  Process ID:        %10
                  Process Name:        %9

              Enabled Privileges:
                          %11

              Disabled Privileges:
                          %12
";Windows 10
4704;0;"A user right was assigned.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Target Account:
 Account Name:  %5

New Right:
 User Right:  %6";Windows Vista, Windows Server 2008
4705;0;"A user right was removed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Target Account:
 Account Name:  %5

Removed Right:
 User Right:  %6";Windows Vista, Windows Server 2008
4706;0;"A new trust was created to a domain.

Subject:
 Security ID:  %3
 Account Name:  %4
 Account Domain:  %5
 Logon ID:  %6

Trusted Domain:
 Domain Name:  %1
 Domain ID:  %2

Trust Information:
 Trust Type:  %7
 Trust Direction:  %8
 Trust Attributes:  %9
 SID Filtering:  %10";Windows Vista, Windows Server 2008
4707;0;"A trust to a domain was removed.

Subject:
 Security ID:  %3
 Account Name:  %4
 Account Domain:  %5
 Logon ID:  %6

Domain Information:
 Domain Name:  %1
 Domain ID:  %2";Windows Vista, Windows Server 2008
4709;0;"IPsec Services was started.

%1

Policy Source:  %2

%3";Windows Vista, Windows Server 2008
4710;0;"IPsec Services was disabled.

%1
%2";Windows Vista, Windows Server 2008
4711;0;PAStore Engine;Windows Vista, Windows Server 2008
4712;0;"IPsec Services encountered a potentially serious failure.
%1";Windows Vista, Windows Server 2008
4713;0;"Kerberos policy was changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Changes Made:
('--' means no changes, otherwise each change is shown as:
(Parameter Name): (new value) (old value))
%5";Windows Vista, Windows Server 2008
4714;0;"Encrypted data recovery policy was changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Changes Made:
('--' means no changes, otherwise each change is shown as:
(Parameter Name): (new value) (old value))
%5";Windows Vista, Windows Server 2008
4715;0;"The audit policy (SACL) on an object was changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:   %4

Audit Policy Change:
 Original Security Descriptor:  %5
 New Security Descriptor:   %6";Windows Vista, Windows Server 2008
4716;0;"Trusted domain information was modified.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Trusted Domain:
 Domain Name:  %5
 Domain ID:  %6

New Trust Information:
 Trust Type:  %7
 Trust Direction:  %8
 Trust Attributes:  %9
 SID Filtering:  %10";Windows Vista, Windows Server 2008
4717;0;"System security access was granted to an account.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Account Modified:
 Account Name:  %5

Access Granted:
 Access Right:  %6";Windows Vista, Windows Server 2008
4718;0;"System security access was removed from an account.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Account Modified:
 Account Name:  %5

Access Removed:
 Access Right:  %6";Windows Vista, Windows Server 2008
4719;0;"System audit policy was changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Audit Policy Change:
 Category:  %5
 Subcategory:  %6
 Subcategory GUID: %7
 Changes:  %8";Windows Vista, Windows Server 2008
4720;0;"A user account was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

New Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Attributes:
 SAM Account Name: %9
 Display Name:  %10
 User Principal Name: %11
 Home Directory:  %12
 Home Drive:  %13
 Script Path:  %14
 Profile Path:  %15
 User Workstations: %16
 Password Last Set: %17
 Account Expires:  %18
 Primary Group ID: %19
 Allowed To Delegate To: %20
 Old UAC Value:  %21
 New UAC Value:  %22
 User Account Control: %23
 User Parameters: %24
 SID History:  %25
 Logon Hours:  %26

Additional Information:
 Privileges  %8";Windows Vista, Windows Server 2008
4722;0;"A user account was enabled.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2";Windows Vista, Windows Server 2008
4723;0;"An attempt was made to change an account's password.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Additional Information:
 Privileges  %8";Windows Vista, Windows Server 2008
4724;0;"An attempt was made to reset an account's password.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2";Windows Vista, Windows Server 2008
4725;0;"A user account was disabled.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2";Windows Vista, Windows Server 2008
4726;0;"A user account was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Additional Information:
 Privileges %8";Windows Vista, Windows Server 2008
4727;0;"A security-enabled global group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

New Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4728;0;"A member was added to a security-enabled global group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4728;1;"A member was added to a security-enabled global group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Group Name:        %3
                  Group Domain:        %4

              Additional Information:
                  Privileges:        %10
              Expiration time:        %11
";Windows Vista, Windows Server 2008
4729;0;"A member was removed from a security-enabled global group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4730;0;"A security-enabled global group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Deleted Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4731;0;"A security-enabled local group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

New Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4732;0;"A member was added to a security-enabled local group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4732;1;"A member was added to a security-enabled local group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Group Name:        %3
                  Group Domain:        %4

              Additional Information:
                  Privileges:        %10
                  Expiration time:        %11
";Windows Vista, Windows Server 2008
4733;0;"A member was removed from a security-enabled local group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4734;0;"A security-enabled local group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4735;0;"A security-enabled local group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Changed Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4737;0;"A security-enabled global group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Changed Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4738;0;"A user account was changed.

Subject:
 Security ID:  %5
 Account Name:  %6
 Account Domain:  %7
 Logon ID:  %8

Target Account:
 Security ID:  %4
 Account Name:  %2
 Account Domain:  %3

Changed Attributes:
 SAM Account Name: %10
 Display Name:  %11
 User Principal Name: %12
 Home Directory:  %13
 Home Drive:  %14
 Script Path:  %15
 Profile Path:  %16
 User Workstations: %17
 Password Last Set: %18
 Account Expires:  %19
 Primary Group ID: %20
 AllowedToDelegateTo: %21
 Old UAC Value:  %22
 New UAC Value:  %23
 User Account Control: %24
 User Parameters: %25
 SID History:  %26
 Logon Hours:  %27

Additional Information:
 Privileges:  %9";Windows Vista, Windows Server 2008
4739;0;"Domain Policy was changed.

Change Type:  %1 modified

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Domain:
 Domain Name:  %2
 Domain ID:  %3

Changed Attributes:
 Min. Password Age: %9
 Max. Password Age: %10
 Force Logoff:  %11
 Lockout Threshold: %12
 Lockout Observation Window: %13
 Lockout Duration: %14
 Password Properties: %15
 Min. Password Length: %16
 Password History Length: %17
 Machine Account Quota: %18
 Mixed Domain Mode: %19
 Domain Behavior Version: %20
 OEM Information: %21

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4740;0;" 0x8000000000000000
    message: A user account was locked out.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Account That Was Locked Out:
 Security ID:  %3
 Account Name:  %1

Additional Information:
 Caller Computer Name: %2";Windows Vista, Windows Server 2008
4741;0;"A computer account was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

New Computer Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Attributes:
 SAM Account Name: %9
 Display Name:  %10
 User Principal Name: %11
 Home Directory:  %12
 Home Drive:  %13
 Script Path:  %14
 Profile Path:  %15
 User Workstations: %16
 Password Last Set: %17
 Account Expires:  %18
 Primary Group ID: %19
 AllowedToDelegateTo: %20
 Old UAC Value:  %21
 New UAC Value:  %22
 User Account Control: %23
 User Parameters: %24
 SID History:  %25
 Logon Hours:  %26
 DNS Host Name:  %27
 Service Principal Names: %28

Additional Information:
 Privileges  %8";Windows Vista, Windows Server 2008
4742;0;"A computer account was changed.

Subject:
 Security ID:  %5
 Account Name:  %6
 Account Domain:  %7
 Logon ID:  %8

Computer Account That Was Changed:
 Security ID:  %4
 Account Name:  %2
 Account Domain:  %3

Changed Attributes:
 SAM Account Name: %10
 Display Name:  %11
 User Principal Name: %12
 Home Directory:  %13
 Home Drive:  %14
 Script Path:  %15
 Profile Path:  %16
 User Workstations: %17
 Password Last Set: %18
 Account Expires:  %19
 Primary Group ID: %20
 AllowedToDelegateTo: %21
 Old UAC Value:  %22
 New UAC Value:  %23
 User Account Control: %24
 User Parameters: %25
 SID History:  %26
 Logon Hours:  %27
 DNS Host Name:  %28
 Service Principal Names: %29

Additional Information:
 Privileges:  %9";Windows Vista, Windows Server 2008
4743;0;"A computer account was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Computer:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4744;0;"A security-disabled local group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

New Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4745;0;"A security-disabled local group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Changed Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4746;0;"A member was added to a security-disabled local group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4746;1;"A member was added to a security-disabled local group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Group Name:        %3
                  Group Domain:        %4

              Additional Information:
                  Privileges:        %10
              Expiration time:        %11
";Windows 10 [Version 1511]
4747;0;"A member was removed from a security-disabled local group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4748;0;"A security-disabled local group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4749;0;"A security-disabled global group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4750;0;"A security-disabled global group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Changed Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4751;0;"A member was added to a security-disabled global group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4751;1;"A member was added to a security-disabled global group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Group Name:        %3
                  Group Domain:        %4

              Additional Information:
                  Privileges:        %10
              Expiration time:        %11
";Windows 10 [Version 1511]
4752;0;"A member was removed from a security-disabled global group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4753;0;"A security-disabled global group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4754;0;"A security-enabled universal group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4755;0;"A security-enabled universal group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Changed Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4756;0;"A member was added to a security-enabled universal group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Account Name:  %3
 Account Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4756;1;"A member was added to a security-enabled universal group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Account Name:        %3
                  Account Domain:        %4

              Additional Information:
                  Privileges:        %10
              Expiration time:        %11
";Windows 10 [Version 1511]
4757;0;"A member was removed from a security-enabled universal group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4758;0;"A security-enabled universal group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4759;0;"A security-disabled universal group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4760;0;"A security-disabled universal group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Changed Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4761;0;"A member was added to a security-disabled universal group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4761;1;"A member was added to a security-disabled universal group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Group Name:        %3
                  Group Domain:        %4

              Additional Information:
                  Privileges:        %10
              Expiration time:        %11
";Windows 10 [Version 1511]
4762;0;"A member was removed from a security-disabled universal group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4763;0;"A security-disabled universal group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Group Name:  %1
 Group Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4764;0;"A group’s type was changed.

Subject:
 Security ID:  %5
 Account Name:  %6
 Account Domain:  %7
 Logon ID:  %8

Change Type:   %1

Group:
 Security ID:  %4
 Group Name:  %2
 Group Domain:  %3

Additional Information:
 Privileges:  %9";Windows Vista, Windows Server 2008
4765;0;"SID History was added to an account.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Target Account:
 Security ID:  %5
 Account Name:  %3
 Account Domain:  %4

Source Account:
 Security ID:  %2
 Account Name:  %1

Additional Information:
 Privileges:  %10
 SID List:   %11";Windows Vista, Windows Server 2008
4766;0;"An attempt to add SID History to an account failed.

Subject:
 Security ID:
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %4
 Account Name:  %2
 Account Domain:  %3

Source Account
 Account Name:  %1

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4767;0;"A user account was unlocked.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2";Windows Vista, Windows Server 2008
4768;0;"A Kerberos authentication ticket (TGT) was requested.

Account Information:
 Account Name:  %1
 Supplied Realm Name: %2
 User ID:   %3

Service Information:
 Service Name:  %4
 Service ID:  %5

Network Information:
 Client Address:  %10
 Client Port:  %11

Additional Information:
 Ticket Options:  %6
 Result Code:  %7
 Ticket Encryption Type: %8
 Pre-Authentication Type: %9

Certificate Information:
 Certificate Issuer Name:  %12
 Certificate Serial Number: %13
 Certificate Thumbprint:  %14

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120.";Windows Vista, Windows Server 2008
